gene_name,protein_id,effect_type,effect_size,log_transformed_f_statistic,fdr
PA14_38680,A0A0H2ZA41,expression/solubility,0.4691724830366056,1.7987122363125394,0.15448330816977
rpiA,Q02U86,stability,-0.5825036004399329,1.7963842489460067,0.0611350912447973
thiD,A0A0H2ZFT8,stability,-0.442371474796174,1.7952913569850786,0.0611064237416275
PA14_67640,A0A0H2ZIK1,expression/solubility,-0.5021703997749509,1.7950806805980806,0.0879563805587873
PA14_15360,A0A0H2ZF48,stability,-0.30553380562794946,1.7946498562153943,0.153914605233322
PA14_23430,A0A0H2ZDM9,expression/solubility,-0.22160112722900732,1.7945104469533544,0.152043714957865
PA14_30440,A0A0H2ZC69,stability,0.958188778104582,1.7942092486295746,0.132574522895747
PA14_06480,A0A0H2ZKQ0,expression/solubility,-0.36695363743356135,1.792713975097447,0.131271132548207
orfE,A0A0H2ZDD2,stability,-0.28715026201503646,1.7910876244073228,0.151308474267097
PA14_04710,A0A0H2ZKF6,stability,-0.4578142450566594,1.7901164362458961,0.0615606617938368
fruK,A0A0H2ZEN6,stability,0.4080627810386389,1.7893785212880777,0.0883791524375348
nrdR,Q02SM4,stability,-0.6221167789611962,1.7891066870199153,0.061463465287171
citA,A0A0H2ZJR2,stability,-0.4195383587361018,1.7884280019481804,0.0613995751992526
PA14_00210,A0A0H2ZJL6,stability,-0.4738744336124001,1.788156534843236,0.0612201811438383
gcdH,A0A0H2ZL63,stability,0.36996046597854465,1.787289306553197,0.0611895145385987
rpmE2,Q02R73,stability,-0.45759035767682116,1.786883698668954,0.150192260742188
PA14_37530,A0A0H2ZAG5,stability,0.3127255755224401,1.7858152805459755,0.088488994646044
gloA1,A0A0H2ZEI6,stability,-0.5308546629646376,1.7858147579534869,0.0612897242822534
msrA,Q02EZ9,stability,0.8851636740412211,1.7770897403145707,0.0622388289701089
PA14_41150,A0A0H2Z9X2,stability,0.5101122664307799,1.7763092627915658,0.133658876152695
PA14_11260,A0A0H2ZG08,stability,-1.1167429156970177,1.7738866013088168,0.0896962267172495
PA14_15080,A0A0H2ZE18,stability,0.25118161879768514,1.7738638559197357,0.0625298428996248
pelC,A0A0H2ZDC0,stability,1.163393501369369,1.7732331526652656,0.0623797936650949
PA14_50740,A0A0H2Z6N8,stability,-0.29286745470487824,1.772798353860999,0.0622626751472886
PA14_20780,A0A0H2ZE43,stability,-0.2780557521689033,1.7727811444607584,0.15317925624093
dgt,A0A0H2Z7X2,stability,0.4630521190293065,1.7714421383995336,0.0622265841817806
holC,A0A0H2ZFA3,stability,1.2664663926384505,1.7714389631875807,0.132959152375538
PA14_25470,A0A0H2ZD75,stability,-0.7667165218000132,1.7708810891401547,0.131533953342563
PA14_47420,A0A0H2Z7A2,stability,0.27448223273377187,1.7684252851201987,0.152536322427533
PA14_19920,A0A0H2ZEB3,expression/solubility,0.25809000759517753,1.766919055823179,0.0906052507554036
PA14_68420,A0A0H2ZIZ3,stability,-0.38553910417096254,1.7667069677131741,0.0901437461017392
PA14_01830,Q02UT0,stability,1.0706767239266062,1.7622841220431358,0.0901837403386749
greA,A0A0H2ZHW6,stability,0.31188623221783596,1.7621412937852012,0.0633332720093402
recX,Q02R88,stability,0.3707552348153748,1.7590443846467214,0.0901861110585646
PA14_12270,A0A0H2ZFU3,expression/solubility,0.6248967308499228,1.7578201467658567,0.133028201046168
PA14_24260,A0A0H2ZDB9,stability,-1.18523780480944,1.756178243047421,0.0900983392086986
rnk,A0A0H2ZJ97,stability,-0.7179949747125531,1.755577536318558,0.0640639812896164
PA14_10730,A0A0H2ZFT2,stability,-0.594434221665062,1.7549155115565833,0.0638929406888203
ftsY,A0A0H2ZKT5,stability,1.2350263398199124,1.7535627748281322,0.063834286170204
coq7,Q02TB1,stability,0.8241476752283198,1.7533886926561268,0.132592437210056
PA14_32580,A0A0H2ZBG5,stability,-0.1955904617031682,1.7524893613792483,0.157034361888576
lpxO1,A0A0H2ZH58,stability,-0.4573529508571657,1.7489723970735314,0.0907486235981379
PA14_14140,A0A0H2ZFB8,stability,0.36683429943909424,1.7470819848485057,0.0905328336320678
PA14_48400,A0A0H2Z8I1,stability,-0.6357111666144877,1.745018946371777,0.065017223750289
murG,Q02H28,stability,-1.1572804997093202,1.743833242454132,0.090439302152619
waaP,A0A0H2ZIM2,stability,-0.4885263252294896,1.7438252722115204,0.0899802135157289
pstS,Q02DZ3,expression/solubility,-0.4937933993801031,1.740960998049019,0.0655261074144053
PA14_67260,A0A0H2ZIH7,expression/solubility,0.5765595396399716,1.7395336382637352,0.158324664994187
PA14_66100,A0A0H2ZIL1,stability,0.32098278871822944,1.7391671360492575,0.0903530720044481
dinG,A0A0H2Z7S4,stability,-1.0482659382460036,1.7378172320732732,0.090152913970206
PA14_66150,A0A0H2ZI96,stability,-0.4659134867085981,1.7351792013161238,0.0901926184147847
PA14_60000,A0A0H2ZHA0,stability,1.588093870632259,1.734281727860289,0.1361624967765
ndk,Q02RW1,stability,-0.504430874412123,1.733796397868067,0.0663801587705551
PA14_13170,A0A0H2ZFK0,stability,-0.26936301215175407,1.7328402216239387,0.0900595687288258
phoP,A0A0H2Z7U0,expression/solubility,-0.4817249622789554,1.7326486251179554,0.066375555405748
aefA,A0A0H2ZIM0,stability,0.4540787517457671,1.7318403855946523,0.0662445296052356
PA14_20770,Q02QI1,expression/solubility,-0.498726371245634,1.7314073957719616,0.135621400815007
PA14_24600,A0A0H2ZD29,stability,-1.2399989743481685,1.7308108311749402,0.0662080490962506
PA14_08540,A0A0H2ZL33,stability,-0.2664309062083684,1.730646557810531,0.159580648510379
ubiJ,A0A0H2ZHH9,stability,0.613928672527279,1.730591886865521,0.0659992415249143
serB,A0A0H2ZI51,stability,-0.42130246149568606,1.7302290151674253,0.134703032998877
PA14_43760,A0A0H2Z843,stability,0.8234854144536168,1.7296491268756675,0.0658848714671512
yegE,A0A0H2Z6Z7,expression/solubility,0.19984339842786275,1.7294465030513093,0.157952811491169
PA14_35300,A0A0H2ZB37,stability,0.45520592623246786,1.726066136895328,0.0663303896796726
PA14_62020,A0A0H2ZHP1,stability,0.5138428362615967,1.7257559344775575,0.0661527253161363
smc,A0A0H2Z913,stability,-0.9242593481891427,1.725666655686857,0.0906054923775425
recR,Q02K17,expression/solubility,-0.3086305642550152,1.7252907536602184,0.134484402739031
speA,A0A0H2ZHZ8,stability,1.663185960369769,1.7252261063455967,0.0660529726442803
era,Q02HS3,stability,-0.5631671585493156,1.7251307110671172,0.0901974132062628
cmoB,Q02HS6,stability,0.8907142975676476,1.723942394150203,0.0899091343854615
PA14_10770,A0A0H2ZG06,expression/solubility,0.30576578935349275,1.72286982448964,0.158446768439266
PA14_53820,A0A0H2Z601,stability,-0.4620889165997092,1.7204019096428487,0.0667389615903672
rimP,Q02FS6,stability,-0.5138506246641333,1.7196532044742416,0.0666830726844684
PA14_49810,A0A0H2Z7N4,expression/solubility,0.2818888295392265,1.7189569699535148,0.15739663093415
pap,A0A0H2ZIR6,expression/solubility,0.4135086519177114,1.7188166794381161,0.0665811289421371
hutI,Q02ES4,stability,0.38901396790876414,1.718636029977378,0.0663877967598692
rmlD,A0A0H2ZHP4,stability,-0.2698773930923461,1.7168217148762495,0.0905102084790543
PA14_41980,A0A0H2Z9U9,stability,0.37221159819301974,1.7165427868534109,0.0664386117142069
kdsB,Q02PE2,stability,-0.3482648702649666,1.7149975777313142,0.0663824822533799
potA,Q02R79,stability,-0.45960242445013716,1.7134847324199631,0.0905031997751063
asnB,A0A0H2ZEF2,stability,-0.7212351763719341,1.7132455059931915,0.0900621377515097
PA14_16210,A0A0H2ZES1,stability,0.6679453319707885,1.7131899780510171,0.066553002745527
rpsG,Q02T84,stability,-0.4204360908099137,1.7127598815105687,0.0664054877317304
oprE,A0A0H2ZKS8,stability,-0.3947324200737938,1.712597861882563,0.0661983566937032
metF,A0A0H2ZKY2,stability,-0.39660487902961555,1.7099137874977914,0.0663214873926664
PA14_42840,A0A0H2Z9K6,expression/solubility,0.39801647860436745,1.7086588916981804,0.158586354759032
rlmJ,A0A0H2ZIB4,expression/solubility,0.5191739710880535,1.708386347507074,0.137304006968641
PA14_46830,A0A0H2Z8Q4,expression/solubility,-0.5111022582730563,1.7082057464694318,0.135816218683938
PA14_58330,A0A0H2ZH42,stability,-0.3369805659642471,1.7080537518454662,0.0664583284294862
PA14_19610,A0A0H2ZEB7,stability,-1.9971865753215496,1.7077612373080275,0.0663110574875047
ctpA,A0A0H2ZIK7,stability,0.24578436072418544,1.7075152970725251,0.0662087512519288
gltL,A0A0H2Z8P3,stability,-0.34293680200489696,1.7055177975833726,0.0663876170580022
metG,Q02QX1,stability,-0.5212423252231576,1.7046009552555146,0.0662847530591976
PA14_19600,A0A0H2ZED8,expression/solubility,-0.8435582182234377,1.7010036809747593,0.136602221141375
rnhB,Q02RB4,stability,-0.48742490465712046,1.7008348191442995,0.135074281273454
PA14_30470,A0A0H2ZAV2,expression/solubility,-0.3180876867577593,1.6941064014184046,0.164147024831227
PA14_51320,A0A0H2Z7U6,stability,-0.3886031970991695,1.6940225011387116,0.0678590714188778
aotM,A0A0H2Z7L2,stability,-0.34909872440624085,1.6929564205158696,0.0925574720613871
murC,Q02H29,stability,-1.0982587788724318,1.6925921206436845,0.0921392830038204
cycH,A0A0H2Z8I7,stability,-0.2714730638113457,1.6918367636906049,0.0679713768194996
motD,A0A0H2Z930,stability,-0.38389021323812517,1.6917971119360484,0.0917559968836707
phuT,A0A0H2ZHL6,expression/solubility,-0.38611733241422097,1.6898446707851023,0.0680532487830741
PA14_21900,A0A0H2ZDT3,stability,-1.4340198400871726,1.688835061474429,0.091734663954533
PA14_52350,A0A0H2Z7D4,stability,0.3940793685788441,1.6887162087928007,0.0912877043815813
PA14_64840,A0A0H2ZH69,stability,-0.4602331248977968,1.6883119880376694,0.137088122004835
PA14_57600,A0A0H2ZGQ8,stability,0.8263552143281822,1.6880876036041816,0.0908754684940212
PA14_02740,A0A0H2ZJG4,stability,-0.41589034057742796,1.6874443024882608,0.0905135943115353
PA14_58610,A0A0H2ZGP6,stability,0.7012586298599576,1.686606229165682,0.135803895078127
xcpU,A0A0H2ZDH2,stability,0.3000325423987391,1.6853958004739855,0.163748632113105
pheA,A0A0H2ZDL6,stability,-0.40903529534052807,1.683714802553031,0.0906512679926636
dinB,Q02I83,stability,0.25614738474053705,1.6829475355377865,0.163094934489464
PA14_48860,A0A0H2Z721,stability,-1.0441396633420235,1.682911094895841,0.090369841047846
PA14_27530,A0A0H2ZCT7,expression/solubility,-0.2832736475239384,1.676668365478104,0.163899613899614
PA14_31500,A0A0H2ZBV3,expression/solubility,-0.7288560203132474,1.6752537611276004,0.162488282704475
glyA2,A0A0H2ZAB7|A0A0H2ZIF8,stability,0.6477875563111682,1.674234932751784,0.0701794374858404
PA14_43290,A0A0H2Z890,stability,-0.8521925613850264,1.6733862088442206,0.070136618636317
PA14_68955,A0A0H2ZL71,stability,-0.4936213645421073,1.6732015720816258,0.0913163891776038
rpsN,Q02T67,stability,-0.7232077029636721,1.6726428793218986,0.0700063601402275
PA14_59190,A0A0H2ZHB2,expression/solubility,-0.24043263091549866,1.672549211735454,0.161685989749385
PA14_00120,A0A0H2ZJS7,stability,-0.5538886063141424,1.6721565491250707,0.0909510836668232
spcU,A0A0H2Z7J4,stability,-0.431707743100707,1.6709809573781336,0.0906188335891252
pilU,A0A0H2ZL88,stability,-1.8818390305316632,1.669616995678528,0.0903191701810237
dapE,Q02IY2,stability,-0.4196300081516478,1.668734080140218,0.139045520678877
trpS,A0A0H2ZGQ0,stability,1.2157792492122903,1.668435456527387,0.0703836078260071
gdhA,A0A0H2ZHN0,stability,0.278165450210261,1.6670097317802521,0.0903177779730552
rsmG,Q02DE4,stability,0.7091616824896851,1.6658383241188346,0.070613656203656
PA14_34820,A0A0H2Z9Y8,expression/solubility,0.22777562816427552,1.664842261658266,0.162629703624017
ltaA,A0A0H2ZJK0,stability,-0.38613245312611316,1.6644327891125366,0.0705968520150539
PA14_00730,A0A0H2ZK13,stability,0.3537292052703442,1.6630941479263326,0.0705509169467953
PA14_67010,A0A0H2ZIR1,stability,0.47851762803523756,1.6616848753768245,0.0704617983220241
tgt,Q02RX7,stability,0.2758939637815501,1.6614636078413478,0.0702299787215391
bglX,A0A0H2Z8H9,stability,0.2666698364589351,1.661443704272662,0.0699991230279167
rlmH,Q02SH1,stability,-0.32067146493020376,1.6602808534260016,0.0699394034840194
ddlA,A0A0H2ZG97,stability,-0.32991800126797405,1.6600454128025124,0.0905952582259984
PA14_54540,A0A0H2Z6Z0,expression/solubility,-0.47567083991950254,1.6589235743349002,0.0698936906290927
spuA,A0A0H2ZJU4,expression/solubility,-0.3019387846186914,1.6589196915602646,0.140071385629382
gnyA,A0A0H2ZA94,stability,0.26753306504780283,1.6579188910042064,0.138939179276139
PA14_36250,A0A0H2ZAU1,expression/solubility,0.33053216634381033,1.6574931651900204,0.162976762660026
cbrA,A0A0H2ZHM5,expression/solubility,0.3238284987230199,1.6571488075517662,0.161207797798413
cyoB,A0A0H2Z8M1,stability,-0.4082177442183167,1.6568254082289466,0.0700592216437126
aruD,A0A0H2Z7C1,stability,-0.4542729712219724,1.6566400271287176,0.0698859290211504
PA14_70490,A0A0H2ZJ55,stability,0.33427053862516976,1.6546984265645632,0.0701195656893525
PA14_08470,A0A0H2ZKP5,expression/solubility,0.6823324757036147,1.6540841780424789,0.138276529194685
PA14_04530,A0A0H2ZKX5,expression/solubility,-1.3038717389173677,1.653837007743643,0.136885710074257
PA14_72300,A0A0H2ZJR4,expression/solubility,0.4016468679500999,1.6537121856196577,0.0908220165631154
phoA2,Q02HI0,stability,0.7130656639928773,1.6531861841191655,0.160671212663401
PA14_64030,A0A0H2ZI98,stability,-0.4297684209403432,1.6508408673354893,0.070561037211227
ybgC,A0A0H2Z7G4,stability,-0.4708129048148107,1.6506117052727876,0.0704419492046958
PA14_50900,Q02IK5,stability,0.4111623727002995,1.6491531293316317,0.136852676065966
PA14_28960,A0A0H2ZC65,stability,0.2797302996606776,1.6482763460831618,0.160298977771137
PA14_14020,A0A0H2ZFD5,stability,-0.3317167991217139,1.6474041985918082,0.0910605376370399
PA14_61170,A0A0H2ZGG0,expression/solubility,0.4465116615682809,1.6456094290527028,0.0908789985827206
folB,A0A0H2ZKJ2,stability,0.37889525673881036,1.6450746911643084,0.071379562422901
PA14_12550,A0A0H2ZEI1,stability,0.386439282558646,1.6441941557541226,0.0713130842697755
PA14_61290,A0A0H2ZHI0,stability,0.3253778312345909,1.641947628346887,0.0715091996821011
proS,Q02IB8,stability,2.033028119048652,1.641355351333872,0.0714141364551765
mnmE,Q02DE1,stability,0.8280221700614127,1.6403973407247645,0.071360372228445
rplA,Q02T90,stability,-0.3127109732692692,1.6387668508100133,0.0714708592145196
PA14_69050,A0A0H2ZIT4,stability,-0.6730819373842586,1.6375246689731513,0.138747818956085
PA14_43600,A0A0H2Z854,stability,-0.42089300347614117,1.636619974764775,0.137584580684847
PA14_60770,A0A0H2ZH83,stability,0.6038914184675206,1.6362594265264656,0.0916798233003616
mutL,Q02F72,stability,-1.569058275575662,1.6359802072739893,0.0912484830518681
PA14_24330,A0A0H2ZDB4,expression/solubility,-0.38068120136532485,1.6342136429252334,0.137032268226658
rubB,A0A0H2ZI97,stability,-1.5629153702503216,1.6331716098972997,0.0911235712296812
ccmE,Q02JW1,stability,-0.41634225541882486,1.6326292560409779,0.072482571563864
PA14_52610,A0A0H2Z7M2,stability,-0.2753898336702479,1.6315174487838096,0.0909372010538344
PA14_61130,A0A0H2ZHQ5,stability,-0.425370573301894,1.6312856814569356,0.072465434102886
braB,A0A0H2Z983,stability,0.3433465098142875,1.6300500699384814,0.136696860094565
gcvT2,A0A0H2ZBK9,stability,-0.6968073723021715,1.6300480279464604,0.0906751205864959
gnd,A0A0H2ZB46,stability,-0.3813252094048832,1.6291435639761132,0.0726518767057633
PA14_04300,A0A0H2ZKQ5,stability,-0.4995587723029964,1.6273065696799625,0.0727417976170418
ynfL,A0A0H2ZIE7,stability,0.6239279726404507,1.627266952608774,0.135774098501913
PA14_31680,A0A0H2ZAJ4,expression/solubility,0.43565615240401806,1.6247130470142925,0.0729388741312207
PA14_43740,A0A0H2Z9G9,stability,0.3588600475451327,1.6241370372309543,0.0910443443402075
fruB,A0A0H2ZEJ3,stability,-1.2917353727843215,1.6232541436999945,0.0907053302757607
PA14_02450,A0A0H2ZKK8,stability,0.5257942337751423,1.6226419542115846,0.135597968178083
spuC,A0A0H2ZKM9,stability,-0.3127190150780278,1.6217843948864017,0.0730803611449062
PA14_33530,A0A0H2ZA85,stability,-0.2641034317646437,1.6202146796449615,0.168178414935009
corA,A0A0H2ZJA8,stability,-0.43973899959887114,1.6187909200645951,0.135155748233783
dtd,A0A0H2ZHA8,stability,-0.3509403206017855,1.6180959312697354,0.0733684795792691
PA14_61600,A0A0H2ZHK3,stability,0.36486998662783704,1.617937825783397,0.0731313678168022
PA14_60550,A0A0H2ZH67,stability,-0.5296407544685463,1.6174590988372026,0.134196731421523
hpcC,A0A0H2ZG15,stability,0.2859230681045408,1.6174532450279762,0.167494697036073
yjeF,A0A0H2ZID2,stability,0.3228452417432159,1.6171949872116895,0.132940923007383
hslV,Q02EW4,stability,0.3561461924281348,1.6152650698594675,0.073282889713645
PA14_18020,A0A0H2ZDD4,expression/solubility,0.4652072515419305,1.6129391737377838,0.132207124495042
PA14_39560,A0A0H2ZAB0,expression/solubility,0.18746016369262058,1.612531751271557,0.167436422412348
PA14_21600,A0A0H2ZDV8,stability,-0.5034922887758183,1.6121553577999423,0.165923451051455
tolQ,A0A0H2Z7H3,expression/solubility,0.4234012474255975,1.6120542681024383,0.0737264434497183
dppC,A0A0H2ZFV0,stability,-0.4334424987074122,1.6098181243471874,0.131579084549382
gmk,A0A0H2ZJE1,stability,-0.35678169952246036,1.6096096430609002,0.130259750391631
PA14_72110,A0A0H2ZIM4,stability,0.3194609886946913,1.608406578460914,0.0742203333364548
PA14_05220,A0A0H2ZL24,stability,-0.9893657041982651,1.6045184587401051,0.130431626901398
PA14_07890,A0A0H2ZLC2,stability,0.433354769883922,1.6040677137979116,0.0746712610410302
hldD,Q02QH1,expression/solubility,-0.5232523261991636,1.6037621319269593,0.167913462626589
pqsD,A0A0H2Z7U1,stability,1.104728287905931,1.6035470152645213,0.0745102311543953
rplS,Q02RL5,stability,0.5218458579448197,1.6026188613375199,0.0743496444891172
PA14_68360,A0A0H2ZIZ0,stability,0.35058273082162933,1.6019823985885648,0.0741631939349019
flgE,A0A0H2Z7W1,expression/solubility,-0.49086364121305726,1.6011478341199004,0.074069125576973
PA14_68060,A0A0H2ZHN5,expression/solubility,-0.31229946873956577,1.600461443071917,0.167013806322232
rlmG,Q02G60,stability,-0.40657880724763923,1.5999604537674001,0.0940567231689917
hisI,Q02EV1,stability,-0.4874841616094271,1.5992327239519268,0.074118896945581
PA14_39410,A0A0H2ZAC1,stability,-0.24950130613281507,1.5976740234377211,0.16649747509965
ptpA,A0A0H2ZD43,stability,-0.23178759932008397,1.5975311241900454,0.164810883828638
PA14_16790,A0A0H2ZEW6,stability,0.29430203585811515,1.5973397262623032,0.0742460802415893
PA14_01030,A0A0H2ZJ24,stability,0.3729358417185348,1.595702372052709,0.0743460089593808
PA14_11130,A0A0H2ZFW6,stability,0.6028513100993164,1.594451277199766,0.0743151904314965
bfrG,A0A0H2ZK72,stability,0.6003478607100312,1.5915326524620836,0.0746201576842646
ilvA1,A0A0H2ZL26,stability,0.9026389667453095,1.5901350395995608,0.0745876517148688
PA14_58840,A0A0H2ZFX9,stability,0.24492093931589884,1.5896755321003877,0.0950761186068677
rpoC,Q02T86,stability,-0.6653980058615107,1.5891277228370362,0.0745033847848087
PA14_31300,A0A0H2ZBY6,stability,1.064777646860597,1.5871838645305063,0.134548489877846
PA14_09580,A0A0H2ZGA8,stability,0.4396221146941586,1.5846224580151638,0.095222342282437
astE,Q02I61,stability,-0.5620459076677616,1.584170613773184,0.0948018554649645
panD,Q02FU1,expression/solubility,0.5452949043730723,1.582974240426823,0.0757530167923641
PA14_24940,A0A0H2ZDA4,stability,0.48469620489591936,1.5812897492840197,0.135003304517398
gatB,Q02GV7,stability,0.9876580500379688,1.5792301559378763,0.0763304759261152
PA14_56540,A0A0H2ZFG1,stability,-0.4011469051582687,1.578725060016142,0.0763039749735802
PA14_56130,A0A0H2ZGP3,stability,0.36303277458053673,1.5785238792742315,0.0952540504675833
