representative,clustername,nObs,min_qupm,max_qupm,nCoeffsH0,nCoeffsH1,rssH0,rssH1,pEC50H1,slopeH1,pEC50_slopeH1,detected_effectH1,df1,df2,F_statistic,nObsRound,rssH1Squeezed,dataset,max_rank,rank,is_decoy,all_null,all_true,true_cumsum,null_cumsum,remaining_null,remaining_true,pi,FDR
ampC,ampC,40,5,14,8,20,0.111307827597004,0.0980561120789298,3.40607077162144,-2.98864046012717,0.0336988059337477,stability,12,20,0.211923442024469,40,0.00521088944175746,true,38784,28827,0,38400,384,339,28488,9912,45,0.453995157384988,0.381516638453792
yniB,yniB,50,2,4,10,24,0.266145021516489,0.239816503107919,3.32536572753627,-0.000430762129166951,-0.00554560696614636,stability,14,26,0.211188208760268,50,0.00890489326461281,true,95243,73933,0,94300,943,856,73077,21223,87,0.409932620270461,0.349960818825987
ubiA,ubiA,20,2,2,4,12,0.0962773370655289,0.0804136962180895,3.33242934691923,3.90811010859016,0.00892760299188513,stability,8,8,0.209824910769592,20,0.00945052281283893,true,49086,29783,0,48600,486,418,29375,19225,68,0.35370611183355,0.248567393184462
yqjC,yqjC,50,7,11,10,24,1.83025937134624,1.66381240874346,3.32958518242205,-0.00018795904047249,-0.244914746348885,stability,14,26,0.208800536050801,50,0.0569398382887713,true,95243,74147,0,94300,943,857,73290,21010,86,0.409328891004284,0.350055010755005
sapB,sapB,20,2,3,4,12,0.0940524321515801,0.078609750707102,3.32681776333172,13.3069643699851,0.0208984337516733,stability,8,8,0.207883043463522,20,0.00928567885287131,true,49086,29886,0,48600,486,419,29477,19123,67,0.350363436699263,0.246483604381484
rho,rho,50,3,26,10,24,3.82908646345046,3.48472521024666,4.17562143660411,25.1759271164192,0.0132331192193775,stability,14,26,0.207810460851032,50,0.118363783377262,true,95243,74242,0,94300,943,858,73384,20916,85,0.406387454580226,0.347579684929083
hemF,hemF,20,6,6,4,12,0.0242003701113778,0.0179762957497769,3.34185235588659,-10.548794481566,-0.0069328146947796,stability,8,8,0.207745404596224,20,0.0037450132613632,true,49086,29893,0,48600,486,420,29483,19117,66,0.345242454359994,0.242351982902278
fliA,fliA,20,2,2,4,12,0.0634172472908206,0.0521030847251338,3.32262919622106,-3.89695711025963,0.0294907944606676,expression/solubility,8,8,0.206056475669501,20,0.00686350824993839,true,49086,29992,0,48600,486,421,29581,19019,65,0.341763499658236,0.240135536422572
mscS,mscS,50,2,4,10,24,0.360809247304639,0.326780469039052,2.30102999566398,-7.95932929232914,-0.0223290650737327,stability,14,26,0.205317095440709,50,0.0118384054369813,true,95243,74482,0,94300,943,859,73623,20677,84,0.406248488658896,0.348186641216926
aceA,aceA,50,7,27,10,24,2.36082079475159,2.15017265459597,3.34729374315429,1.46187657142152,0.0234684263683135,stability,14,26,0.205141364557819,50,0.0733459863535264,true,95243,74497,0,94300,943,860,73637,20663,83,0.401684169772056,0.343939734994243
ychF,ychF,30,3,17,6,16,1.4768933525113,1.31503715451332,3.31135896998353,2.72857520287002,0.0268785213258008,stability,10,14,0.204260596564666,30,0.0792400495837857,true,37370,26052,0,37000,370,305,25747,11253,65,0.57762374477917,0.487609133010796
mqo,mqo,20,3,5,4,12,0.153300642626207,0.130457164270072,3.33145613785968,2.27426803749738,0.0294803503953572,stability,8,8,0.203618148754039,20,0.0140234788106541,true,49086,30101,0,48600,486,422,29689,18911,64,0.338427370313574,0.23809408050331
yahJ,yahJ,40,2,5,8,20,0.0842175626255594,0.0740071635692982,3.35127062105595,-3.71028165887194,0.026571767044632,stability,12,20,0.202634102570922,40,0.00419902956721693,true,38784,29176,0,38400,384,340,28836,9564,44,0.460058552906734,0.390183777400546
gltA,gltA,50,4,17,10,24,1.00736889558396,0.917732155338235,3.11381911747406,18.0060397735495,-0.0166206554652602,stability,14,26,0.201513482559624,50,0.0317726844970366,true,95243,74830,0,94300,943,861,73969,20331,82,0.403324971718066,0.346498778548358
ftsQ,ftsQ,50,3,9,10,24,0.294218120183521,0.26671711447339,3.35890522752959,0.911528548413283,0.0333147503760134,stability,14,26,0.200193013652088,50,0.00981231819676523,true,95243,74950,0,94300,943,862,74088,20212,81,0.400752028497922,0.344442184308052
surE,surE,20,4,4,4,12,0.0658662970890653,0.0546139106904276,3.30501180046259,-1.19347745892876,0.037163085428611,stability,8,8,0.198302391898165,20,0.00709294671822227,true,49086,30358,0,48600,486,423,29945,18655,63,0.337711069418386,0.239072292523253
ybbO,ybbO,40,2,6,8,20,1.19940651091646,1.087916342636,3.378827645423,3.34219328052893,0.0234785704603114,stability,12,20,0.198271262478352,40,0.0468592737069983,true,38784,29340,0,38400,384,341,28999,9401,43,0.457398149133071,0.388976214859529
yggS,yggS,50,8,12,10,24,0.07175181838103,0.0635583037201267,2.30102999566398,-6.97545448393507,-0.0145034608858484,stability,14,26,0.197769179180437,50,0.00295926316543701,true,95243,75164,0,94300,943,863,74301,19999,80,0.40002000100005,0.34440192461535
yecD,yecD,50,3,6,10,24,0.319786203034547,0.290428759354098,3.32525724825167,0.000332627083796252,1.52213805387525E-05,stability,14,26,0.197599548824109,50,0.0106121713099445,true,95243,75181,0,94300,943,864,74317,19983,79,0.395336035630286,0.340048474073333
rarA,rarA,20,16,18,4,12,0.00942095254406057,0.00533606889841096,3.32601333978744,-19.5398534634366,-0.0166259866079628,expression/solubility,8,8,0.19715044116415,20,0.00258995340152984,true,49086,30424,0,48600,486,424,30010,18590,62,0.333512641204949,0.236054584022654
panF,panF,30,2,3,6,16,0.117756852558713,0.103247253063196,3.32522867331996,0.000639397432866345,0.00155196097218573,stability,10,14,0.1968605823143,30,0.007370495060485,true,37370,26339,0,37000,370,306,26033,10967,64,0.583568888483633,0.496472185421386
ypfJ,ypfJ,40,7,10,8,20,0.630790130603849,0.57233691349364,3.33006144940983,-0.697154556442798,0.0419113472811544,stability,12,20,0.1935568161053,40,0.0251662613792983,true,38784,29517,0,38400,384,342,29175,9225,42,0.455284552845528,0.388389673370418
mak,mak,40,9,11,8,20,0.151421747949274,0.135807234330461,3.32528728761002,-0.000427219538316292,-0.00189456095694105,stability,12,20,0.191374920861153,40,0.00679926848501998,true,38784,29601,0,38400,384,343,29258,9142,41,0.44847954495734,0.38255435936915
gltB,gltB,40,11,43,8,20,0.0730657763432448,0.064359806980471,2.30102999566398,11.8403859828136,-0.0374965783095953,stability,12,20,0.191266830833298,40,0.00379311689192018,true,38784,29605,0,38400,384,344,29261,9139,40,0.437684648210964,0.372299142188983
ettA,ettA,30,5,37,6,16,1.93609688394224,1.73761021484796,3.32530023747587,0.000282438924016823,-0.00418172790713459,stability,10,14,0.190299484058026,30,0.104302263391191,true,37370,26561,0,37000,370,307,26254,10746,63,0.586264656616415,0.501361312534442
tatE,tatE,50,2,4,10,24,0.980574123102199,0.898253351939698,3.32615845475025,-0.000890060555702093,-0.0510983377590523,stability,14,26,0.188974408741767,50,0.0311156157184803,true,95243,75992,0,94300,943,865,75127,19173,78,0.406822093569082,0.35333321876953
yecE,yecE,30,2,5,6,16,0.127911267558256,0.112918347318856,3.32524377523825,0.00063436970908103,0.000609602633765139,expression/solubility,10,14,0.188730871986335,30,0.00794407405720331,true,37370,26628,0,37000,370,308,26320,10680,62,0.580524344569288,0.496084439904665
nuoH,nuoH,40,2,3,8,20,0.21499676454435,0.194194686038731,3.32532567757071,-0.000202253908710359,-0.00296676685241913,expression/solubility,12,20,0.187286221049961,40,0.00925592140423637,true,38784,29760,0,38400,384,345,29415,8985,39,0.434056761268781,0.370080569064383
tnaB,tnaB,40,2,3,8,20,0.864437794266362,0.789241273697242,3.32594969100713,-0.000250220256409385,-0.0405358215912073,expression/solubility,12,20,0.182733071572402,40,0.0342925156359037,true,38784,29932,0,38400,384,346,29586,8814,38,0.431132289539369,0.368655488968548
ykgE,ykgE,40,4,6,8,20,0.140194111792596,0.126243271233494,3.31405201450626,0.339196317036377,0.159649470532907,stability,12,20,0.181740605861238,40,0.00639686459216239,true,38784,29977,0,38400,384,347,29630,8770,37,0.421892816419612,0.360250263703548
treA,treA,50,4,15,10,24,0.279595726796562,0.255644696038572,3.3252505113823,0.000276997667771484,0.000361299220333003,expression/solubility,14,26,0.181250231158164,50,0.00943881781751829,true,95243,76684,0,94300,943,866,75818,18482,77,0.416621577751326,0.364750748059469
dppC,dppC,50,2,4,10,24,0.547941622989775,0.503013424267499,3.49851687818194,-43.9407587784063,-0.00737513899657682,stability,14,26,0.180460206330181,50,0.0177831839874964,true,95243,76751,0,94300,943,867,75884,18416,76,0.412684622067767,0.361201382479705
fumA,fumA,40,6,18,8,20,0.0531315021017162,0.0465529435247041,3.12870470052524,-2.20656048705257,0.0269085783614089,expression/solubility,12,20,0.180102665692915,40,0.00304389284101848,true,38784,30038,0,38400,384,348,29690,8710,36,0.413318025258324,0.352626786491943
nlpC,nlpC,20,2,3,4,12,1.20971867851725,1.06732428802242,3.32866845134932,12.9592948663832,-0.00480407710679279,expression/solubility,8,8,0.178646665322901,20,0.0996340949308017,true,49086,31437,0,48600,486,425,31022,17578,61,0.347024689953351,0.253303527805479
yidE,yidE,30,2,2,6,16,0.148144170445272,0.1319621699864,3.32897221926877,-4.67269703555959,0.0238533351891078,stability,10,14,0.178342817612994,30,0.00907353639213384,true,37370,26993,0,37000,370,309,26684,10316,61,0.591314462970143,0.510635441096935
coaA,coaA,20,8,10,4,12,0.0658836718743787,0.0556315473634665,3.32524385808315,0.000519051720033263,0.000672088181997811,stability,8,8,0.178336573257164,20,0.00718593802975041,true,49086,31455,0,48600,486,426,31039,17561,60,0.341666192130289,0.248943120599343
ycaO,ycaO,50,4,15,10,24,0.202152177711723,0.184605259965243,3.32535552288926,-0.000695225649987935,-0.00553701727926397,stability,14,26,0.17797015941974,50,0.00704247988366263,true,95243,76978,0,94300,943,868,76110,18190,75,0.412314458493678,0.361535177833569
yibL,yibL,50,4,9,10,24,0.33880760717727,0.310839183343579,3.32496451461495,-0.0864100134903659,0.0932314789366992,expression/solubility,14,26,0.176781135085945,50,0.0113006659821374,true,95243,77075,0,94300,943,869,76206,18094,74,0.408975350945065,0.358646439518062
wecA,wecA,50,2,5,10,24,0.394471042358333,0.362462776902759,3.32597604481344,-0.000326254490256674,-0.0261056458500385,expression/solubility,14,26,0.175302433567212,50,0.0130420589656081,true,95243,77194,0,94300,943,870,76324,17976,73,0.406097018246551,0.356263779547698
atoC,atoC,20,2,3,4,12,0.116854884269904,0.100984089705012,3.32368374223517,14.3584586183419,0.0202081752847048,stability,8,8,0.175093337836557,20,0.0113302387465094,true,49086,31603,0,48600,486,427,31186,17414,59,0.338807855748249,0.247448753849295
ade,ade,50,3,11,10,24,0.166880182052227,0.152327090106969,3.32544225420282,-0.00018582278192548,-0.0101572971264048,expression/solubility,14,26,0.174599689557468,50,0.00595365644780405,true,95243,77270,0,94300,943,871,76399,17901,72,0.402212166918049,0.352796869579472
nanK,nanK,50,3,9,10,24,0.529235187613227,0.487173839763553,3.18548936221569,2.92162876057433,0.025062586925081,stability,14,26,0.174178429604525,50,0.0172488751683197,true,95243,77309,0,94300,943,872,76437,17863,71,0.397469629961373,0.348410391116484
ushA,ushA,50,8,20,10,24,0.0893553737051059,0.0808025079135723,2.90274585714527,-0.237333205482861,0.167958784096962,expression/solubility,14,26,0.172529522323863,50,0.00354095332138435,true,95243,77476,0,94300,943,873,76603,17697,70,0.395547267898514,0.347080267615462
dam,dam,20,4,6,4,12,1.13939759602985,1.01051311287901,3.3262507624484,1.68297816616676,0.031098946892692,stability,8,8,0.170585540467267,20,0.0944427080380077,true,49086,31848,0,48600,486,428,31430,17170,58,0.337798485730926,0.248060897348668
ybaT,ybaT,20,2,2,4,12,0.11169311799302,0.0967665815300809,3.32520475877911,0.00099530467379068,0.0027372127355009,stability,8,8,0.170474519555304,20,0.0109448442074188,true,49086,31855,0,48600,486,429,31436,17164,57,0.332090421813097,0.243347191144907
rlmI,rlmI,50,9,18,10,24,0.405349795071657,0.373360009771908,3.32522861405115,-0.697838224653261,0.0382781070362707,stability,14,26,0.170398532531044,50,0.0134096498973751,true,95243,77678,0,94300,943,874,76804,17496,69,0.39437585733882,0.346563425023464
flu,flu,40,3,15,8,20,0.178930320466714,0.162761507432113,3.32543301965297,-0.000309181226511877,-0.00953686738079244,expression/solubility,12,20,0.169839689449619,40,0.00793336993598552,true,38784,30415,0,38400,384,349,30066,8334,35,0.419966402687785,0.361796844218079
dcuA,dcuA,50,3,6,10,24,0.163491287471936,0.149656954026771,3.32526570326304,-0.000399958833891198,-0.000362961965834642,expression/solubility,14,26,0.168525994459059,50,0.005863586076596,true,95243,77860,0,94300,943,875,76985,17315,68,0.392723072480508,0.345528979827565
dadX,dadX,50,4,11,10,24,0.148416668298876,0.135729396089262,2.30102999566398,6.48338291348363,-0.0231674915979626,stability,14,26,0.16801475405163,50,0.00539377469778419,true,95243,77912,0,94300,943,876,77036,17264,67,0.388090824837813,0.341289552308285
kup,kup,40,4,7,8,20,0.151916613396886,0.13802928281595,3.32533821820485,0.00036420641063585,-0.00458337312543209,stability,12,20,0.16789752514901,40,0.00689276120886399,true,38784,30491,0,38400,384,350,30141,8259,34,0.411672115268192,0.354520263608531
nagD,nagD,40,5,8,8,20,0.125156232999986,0.113451819884049,3.325346917238,-5.09493052960123,0.0220663592598438,stability,12,20,0.166482963695476,40,0.0058586640819631,true,38784,30546,0,38400,384,351,30195,8205,33,0.402193784277879,0.34598978109033
cysG,cysG,40,10,19,8,20,0.101458277493885,0.0917322060027593,3.32525428998631,0.000470950078715687,0.000168606663594122,stability,12,20,0.163910401838729,40,0.00494481099735989,true,38784,30633,0,38400,384,352,30281,8119,32,0.394137209015889,0.339058773471879
atpF,atpF,50,10,16,10,24,0.562434193591034,0.520504645426645,3.32522502591032,7.83767893866599E-05,0.00178104649298805,expression/solubility,14,26,0.163007350001209,50,0.0183732066437834,true,95243,78372,0,94300,943,877,77495,16805,66,0.392740255876227,0.347039978667369
fepA,fepA,50,4,14,10,24,3.3253863710387,3.08689115362,3.32915150259743,2.14704738552101,0.0287504323477463,expression/solubility,14,26,0.16232845902144,50,0.104943845185606,true,95243,78451,0,94300,943,878,77573,16727,65,0.388593292281939,0.343329697747003
copA,copA,40,6,19,8,20,0.096604908674239,0.0873434910872965,3.32524639528637,0.000452232564703298,0.000704326547632303,stability,12,20,0.162134358488316,40,0.00476015575050052,true,38784,30696,0,38400,384,353,30343,8057,31,0.38475859501055,0.330728896555386
katE,katE,50,23,34,10,24,0.0809654030507046,0.0735087190744785,3.37787778485566,-0.462405476780827,0.125788582873961,stability,14,26,0.161649144619108,50,0.00329491557330015,true,95243,78510,0,94300,943,879,77631,16669,64,0.383946247525346,0.339091366799092
sdhB,sdhB,50,9,18,10,24,0.187873351949787,0.173213832920682,3.32525749900834,-0.000701697763949138,-6.5174797467195E-09,stability,14,26,0.157265565087507,50,0.00665821854578471,true,95243,78896,0,94300,943,880,78016,16284,63,0.386882829771555,0.342989214175655
gutQ,gutQ,30,5,11,6,16,0.0808626236874569,0.0722188712973015,3.34278000467887,-2.61050196551069,0.0258298281740014,stability,10,14,0.156299617670317,30,0.00553024538318935,true,37370,27817,0,37000,370,310,27507,9493,60,0.632044664489624,0.560827502777938
rhlE,rhlE,30,3,26,6,16,0.561994785597824,0.512554968838769,3.24416825737172,2.30233486843241,0.0273658705455316,stability,10,14,0.156227894020445,30,0.0316459599414332,true,37370,27823,0,37000,370,311,27512,9488,59,0.621838111298482,0.550096788361538
apbE,apbE,50,5,11,10,24,0.575247561951545,0.534144759991985,3.32358118699213,3.35777039850863,0.0250881822059062,expression/solubility,14,26,0.155889356687737,50,0.0188333218384103,true,95243,79016,0,94300,943,881,78135,16165,62,0.383544695329415,0.340161915659068
sdhD,sdhD,50,3,3,10,24,0.136831673966043,0.125847687162954,3.32528792865915,-0.000251098862571949,-0.00136819216079398,expression/solubility,14,26,0.155039976136666,50,0.00506043992965638,true,95243,79106,0,94300,943,882,78224,16076,61,0.379447623787012,0.336529602302893
cydD,cydD,30,15,19,6,16,0.0684219683566826,0.060998512353313,3.30464737266609,0.413819616239194,0.168962902830882,stability,10,14,0.152595871638165,30,0.00486478167703783,true,37370,27972,0,37000,370,312,27660,9340,58,0.620985010706638,0.550527096030308
ccmE,ccmE,50,2,5,10,24,0.148139220012236,0.136674544732264,3.32525749900471,0.00095845748422959,-5.05552553605989E-09,stability,14,26,0.150932023207404,50,0.00542565692646658,true,95243,79471,0,94300,943,883,78588,15712,60,0.381873727087576,0.339871941838714
purH,purH,40,3,23,8,20,0.256851694586337,0.236857927197417,3.27838342552765,-3.97467090658597,0.0240360978931529,expression/solubility,12,20,0.150769216414725,40,0.0110509779252743,true,38784,31122,0,38400,384,354,30768,7632,30,0.393081761006289,0.341648011939026
ubiG,ubiG,30,3,10,6,16,0.153267942016286,0.138997169323388,3.31712507577357,-3.34590812493466,-0.0184073645113346,stability,10,14,0.15036471459805,30,0.0094907723072178,true,37370,28065,0,37000,370,313,27752,9248,57,0.616349480968858,0.546483412007915
yobA,yobA,20,2,3,4,12,0.38464360146086,0.344506296962063,3.32785809349686,-2.78145384963899,0.0231365098236539,stability,8,8,0.149394939392716,20,0.033583219637453,true,49086,33005,0,48600,486,430,32585,16015,56,0.349672182329066,0.26497832700448
tdcC,tdcC,20,2,2,4,12,0.104652797866621,0.0921006586453044,3.32524714435651,0.000610154530439997,0.000613016751019438,stability,8,8,0.149167783360702,20,0.0105184736765212,true,49086,33014,0,48600,486,431,32593,16007,55,0.343599675142125,0.259836292619659
gloC,gloC,50,4,6,10,24,0.17010731218115,0.157388768599193,2.7943129360306,-3.23848601229199,0.0139761678551167,stability,14,26,0.148335750215956,50,0.00612439952869474,true,95243,79721,0,94300,943,884,78837,15463,59,0.381555972321024,0.340279730654667
